dialogueID,date,from,to,text
100921.tsv,2010-05-06T05:22:00.000Z,ActionParsnip,mdg,"launch it from terminal, the output may help"
58453.tsv,2010-04-25T16:49:00.000Z,ActionParsnip,jfb_h2o,"absolutely"
64309.tsv,2009-11-30T04:16:00.000Z,ActionParsnip,howie,"doesn't need any"
130112.tsv,2010-06-30T00:41:00.000Z,ActionParsnip,SailorReality,"sure, why not :)"
128918.tsv,2009-08-13T16:34:00.000Z,ActionParsnip,mazza558,"sudo lshw -C sound"
129233.tsv,2009-12-28T15:54:00.000Z,ActionParsnip,jerry2600,"http://en.wikipedia.org/wiki/Comparison_of_file_systems#Limits"
129233.tsv,2009-12-28T15:56:00.000Z,ActionParsnip,jerry2600,"define 'better'"
128912.tsv,2012-02-25T23:31:00.000Z,ActionParsnip,bpb_grinda,"do you use disk quotas?"
131428.tsv,2010-05-11T19:47:00.000Z,ActionParsnip,mikedoty,"http://ubuntumanual.org/posts/177/eyecandy-themes-for-ubuntu-download-via-launchpad-ppa-repo-and-be-safe"
131428.tsv,2010-05-11T19:48:00.000Z,ActionParsnip,mikedoty,"there is no best btw, these are only suggestions"
1061.tsv,2012-10-19T08:18:00.000Z,ActionParsnip,Respite212,"run them in a terminal, you can stop them as you need"
16878.tsv,2011-05-20T23:56:00.000Z,ActionParsnip,nan,"!classic"
16878.tsv,2011-05-20T23:57:00.000Z,ActionParsnip,RevSpecies116,"aptitude isn't default installed in ubuntu now"
131187.tsv,2009-08-17T12:37:00.000Z,ActionParsnip,Twisted,"use a cd"
131187.tsv,2011-01-25T00:00:00.000Z,ActionParsnip,Twisted,"ext2 will make the device last longer, or you can tweak ext4"
129588.tsv,2011-02-11T11:36:00.000Z,ActionParsnip,abhilash,"most distros do ;)"
28396.tsv,2010-10-23T10:35:00.000Z,ActionParsnip,Shifat,"under sound options there's a theme section with some sound themes you can use"
129945.tsv,2008-09-03T14:20:00.000Z,ActionParsnip,skino,"grab ntfs-3g"
52186.tsv,2009-11-11T15:51:00.000Z,ActionParsnip,wjlafrance,"can you use a pastebin to give the output of the comamnd you are running and the output please"
52186.tsv,2009-11-11T15:52:00.000Z,ActionParsnip,wjlafrance,"awesome :D"
130213.tsv,2012-02-01T00:16:00.000Z,ActionParsnip,guest4375430,"run: lsusb   use the 8 character hex id for the device to find guides"
130110.tsv,2009-02-09T18:42:00.000Z,ActionParsnip,rainofkayos,"show off. I use KISS method"
129409.tsv,2011-07-06T23:22:00.000Z,ActionParsnip,powe,"use mount options like noatime or similar. Also ext4 can be tuned nice to reduce journal or use ext2"
129921.tsv,2008-01-17T19:17:00.000Z,ActionParsnip,h1st0,"why?"
131005.tsv,2012-11-13T17:43:00.000Z,ActionParsnip,arbba,"mine is about 10 mins but my battery is about 7 years old"
131005.tsv,2012-11-13T17:43:00.000Z,ActionParsnip,arbba,":)"
128913.tsv,2012-02-02T07:16:00.000Z,ActionParsnip,Vexiant,"set the proxy in chromiu manually"
129256.tsv,2009-04-17T15:51:00.000Z,ActionParsnip,reiserg,"http://ubuntuforums.org/showthread.php?t=141735"
131298.tsv,2011-12-04T04:31:00.000Z,ActionParsnip,bunny_,"you may want to change your password now"
130092.tsv,2009-07-15T16:02:00.000Z,ActionParsnip,Exile,"if you install 3.5 from repos you will have 3.0 and 3.5 side by side"
129629.tsv,2012-05-29T05:51:00.000Z,ActionParsnip,Shartsalot,"then its a 3rd party kernel and not supported here"
59401.tsv,2010-04-10T18:20:00.000Z,ActionParsnip,nan,"Ancanta: I find that if you are in livecd and run; sudo apt-get --reinstall install networkmanager ,then you can copy the deb to the system and install it with dpkg :)"
129557.tsv,2012-04-08T04:49:00.000Z,ActionParsnip,Bublik2002,"ask in #ubuntu+1 for precise support"
129557.tsv,2012-04-08T04:49:00.000Z,ActionParsnip,Bublik2002,"you will upgradeseamlessly to the RC on release day"
130033.tsv,2012-04-17T18:22:00.000Z,ActionParsnip,ami_,"how is that related to ubuntu support?"
130033.tsv,2012-04-17T18:23:00.000Z,ActionParsnip,ami_,"then it's offtopic here"
129516.tsv,2010-11-23T01:11:00.000Z,ActionParsnip,Shishire,"cool, thanks :)"
131092.tsv,2011-09-07T19:20:00.000Z,ActionParsnip,eto-maslo,"yes"
130669.tsv,2012-03-17T22:24:00.000Z,ActionParsnip,DoctorPepper,"try touching that file"
3585.tsv,2012-05-14T02:58:00.000Z,ActionParsnip,sckedsfed,"you just need flash"
130765.tsv,2011-06-12T04:46:00.000Z,ActionParsnip,Core_UK,"just install nvidia-current and it should run well"
130765.tsv,2011-06-12T04:49:00.000Z,ActionParsnip,Core_UK,"try:  sudo nvidia-xconfig     and reboot"
130765.tsv,2011-06-12T08:23:00.000Z,ActionParsnip,Core_UK,"add it in /etc/default/grub    in the quotes with: quiet splash    save the new file, then run: sudo update-grub"
131276.tsv,2012-03-27T02:41:00.000Z,ActionParsnip,fartofagony,"install unp and run:  unp filename"
131234.tsv,2012-11-26T01:30:00.000Z,ActionParsnip,willwh,"I'd ask in #ubuntu-offtopic"
129330.tsv,2012-10-31T04:35:00.000Z,ActionParsnip,chadams,"run:    ln -s /host ~/Windows"
129330.tsv,2012-10-31T04:44:00.000Z,ActionParsnip,chadams,"yes, that's why the symlink makesit easily accessible :)"
131030.tsv,2010-11-11T00:48:00.000Z,ActionParsnip,etrask,"use the alternate iso"
131030.tsv,2010-11-11T00:49:00.000Z,ActionParsnip,etrask,"if you boot to a black screen, websearch: black screen ubuntu boot ,and click the ubuntugeek link"
129422.tsv,2008-10-09T12:32:00.000Z,ActionParsnip,madrazr,"http://www.xen-tools.org/lists/xen-tools-discuss/Mar07/0238.html"
131292.tsv,2012-02-12T23:16:00.000Z,ActionParsnip,rpg32,"does it work in cheese?"
131292.tsv,2012-02-12T23:19:00.000Z,ActionParsnip,rpg32,"run:  lsusb   then use the 8 character hex ID to find guides / bug reports"
131032.tsv,2012-05-14T06:57:00.000Z,ActionParsnip,Ethek,"can you give a pastebin of the output of: sudo apt-get update"
131032.tsv,2012-05-14T06:59:00.000Z,ActionParsnip,Ethek,"can you make a apstebin of the text please"
130309.tsv,2010-09-14T08:34:00.000Z,ActionParsnip,Unknown,"sudo mv file /lib/modules"
130309.tsv,2010-09-14T08:34:00.000Z,ActionParsnip,Unknown,"or you can use: gksudo nautilus     and use gui"
131046.tsv,2009-01-09T15:19:00.000Z,ActionParsnip,Dimitree,"cd /etc"
131046.tsv,2009-01-09T15:23:00.000Z,ActionParsnip,Dimitree,"gksudo gedit /path/to/file"
128883.tsv,2010-08-22T17:14:00.000Z,ActionParsnip,john_dop,"try running: sudo update-grub"
129487.tsv,2009-10-19T12:43:00.000Z,ActionParsnip,de9ine|two,"did you md5 test the iso?did you run the cd self-verifier"
130005.tsv,2009-08-28T14:33:00.000Z,ActionParsnip,Fenryr,"there is no best"
130005.tsv,2009-08-28T14:34:00.000Z,ActionParsnip,Fenryr,"best is an opinion so is not concrete"
36345.tsv,2011-02-13T00:09:00.000Z,ActionParsnip,AuroraX,"micro atx are tiny"
36345.tsv,2011-02-13T00:10:00.000Z,ActionParsnip,AuroraX,"yes: http://www.fit-pc.com/web/"
131416.tsv,2011-10-11T15:21:00.000Z,ActionParsnip,hellofoo,"I have no idea"
129252.tsv,2011-07-19T00:30:00.000Z,ActionParsnip,hase_,"enable the move plugin in ccsm"
129252.tsv,2011-07-19T00:32:00.000Z,ActionParsnip,hase_,"press ALT+F2 and run:  compiz --replace"
129740.tsv,2009-06-17T11:44:00.000Z,ActionParsnip,teeneo,"you can make assign a shortcut to it"
130361.tsv,2009-05-19T14:46:00.000Z,ActionParsnip,maodun,"ctrl+c maybe"
16733.tsv,2011-05-23T03:55:00.000Z,ActionParsnip,Josiah-e482,"what issues are you getting? did you MD5 test the ISO you downloaded?"
130109.tsv,2010-08-18T01:21:00.000Z,ActionParsnip,Sovereign,"yes"
130411.tsv,2008-10-22T17:34:00.000Z,ActionParsnip,Ciscam,"does it do it with other usernames?"
130411.tsv,2008-10-22T17:37:00.000Z,ActionParsnip,Ciscam,"make a new user, just to test"
130986.tsv,2010-03-30T11:24:00.000Z,ActionParsnip,Subitaneous,"did you md5 test you iso? Did you check the cd for defects?"
130986.tsv,2010-03-30T11:26:00.000Z,ActionParsnip,Subitaneous,"then all I can suggest is disabling unneeded hardware for the duration of the install (sound, lan etc) and/or some bootoptions"
130858.tsv,2010-06-20T20:55:00.000Z,ActionParsnip,Penguin_Pete,"windows can too. Cool'n'Quiet is used in windows"
130623.tsv,2012-01-04T03:08:00.000Z,ActionParsnip,Agamemnus,"mv filename newname"
130911.tsv,2011-04-14T18:53:00.000Z,ActionParsnip,dannyd,"whereis seems to give all the files, which shows the binary executed when you run the command"
129695.tsv,2012-01-24T12:48:00.000Z,ActionParsnip,pikkie,"did you add its partition/s in /etc/fstab ?"
130016.tsv,2009-12-15T02:41:00.000Z,ActionParsnip,taeman,"i use 5Gb for / due to me liking minimal installs :)"
131193.tsv,2011-11-26T22:31:00.000Z,ActionParsnip,guest32-093e-,"it's fine, just make sure the adapter has a broadcom 43xx chip and the driver install will be easy"
131149.tsv,2010-03-21T09:37:00.000Z,ActionParsnip,wunjo,"depends on the app"
131149.tsv,2010-03-21T09:38:00.000Z,ActionParsnip,wunjo,"i'd ask in #vmware"
131172.tsv,2008-12-06T22:19:00.000Z,ActionParsnip,asdfiest,"you can with gparted in live cd"
131172.tsv,2008-12-06T22:20:00.000Z,ActionParsnip,asdfiest,"make sure you backup all the stuff you need incase it breaks"
130510.tsv,2012-03-19T23:37:00.000Z,ActionParsnip,beam,"could find your own icon and apply it"
129499.tsv,2011-05-17T17:00:00.000Z,ActionParsnip,exitcode,"any pattern to what causes it?"
129499.tsv,2011-05-17T17:03:00.000Z,ActionParsnip,exitcode,"I suggest you test your RAM"
130362.tsv,2011-05-05T00:01:00.000Z,ActionParsnip,Metroshica,"read: man unzip"
130362.tsv,2011-06-07T02:08:00.000Z,ActionParsnip,Metroshica,"you could pipe it to a text file, then compress the file"
128852.tsv,2008-08-19T17:27:00.000Z,ActionParsnip,Enigma,"no"
128852.tsv,2008-08-19T17:27:00.000Z,ActionParsnip,Enigma,"id back all the important conf files up though ;) (e.g. smb.conf)"
130451.tsv,2012-07-31T06:50:00.000Z,ActionParsnip,arielsanflo,"may work in wine, check the appdb"
130451.tsv,2012-08-01T02:37:00.000Z,ActionParsnip,arielsanflo,"#ubuntu+1 for 12.10 support please"
131104.tsv,2011-01-05T04:52:00.000Z,ActionParsnip,Ubunter,"linux mint isn't supported here"
131104.tsv,2011-01-05T05:10:00.000Z,ActionParsnip,Ubunter,"did you MD5 test the ISO you downloaded? Did you burn the CD slowly? Did you test the CD for defects once booted to?"
131104.tsv,2011-01-05T05:33:00.000Z,ActionParsnip,Ubunter,"kill the caps"
128885.tsv,2011-06-18T15:30:00.000Z,ActionParsnip,JAdls,"are you using Ubuntu?"
128885.tsv,2011-06-18T15:31:00.000Z,ActionParsnip,JAdls,"portage in Ubuntu?"
130212.tsv,2012-03-01T23:53:00.000Z,ActionParsnip,Infernall,"the changes stick"
130212.tsv,2012-03-01T23:54:00.000Z,ActionParsnip,Infernall,"yes, you can edit the files, or even chroot so that the commands you run are as if you were booted to the system"
129065.tsv,2009-06-25T19:38:00.000Z,ActionParsnip,daemoof,"ask away, the room wil reply if it can"
129970.tsv,2011-03-15T22:25:00.000Z,ActionParsnip,Gryphon4200,"http://www.ibm.com/developerworks/linux/library/l-tip-prompt/colortable.gif"
128972.tsv,2012-07-01T09:17:00.000Z,ActionParsnip,Vodric,"is the partition mounted writable?"
128972.tsv,2012-07-01T09:18:00.000Z,ActionParsnip,Vodric,"thats irrelevant, if the partition is mounted read only, not even root can write to it (afaik)"
130303.tsv,2009-02-11T01:22:00.000Z,ActionParsnip,dou213,"exe files are still files so you can host them just like any other"
8724.tsv,2012-03-16T16:37:00.000Z,ActionParsnip,KettleCooked,"karmic is no longer supported in any way"
129080.tsv,2012-06-22T15:36:00.000Z,ActionParsnip,mok0,"the dropbox servers are a bit busy maybe, or kill the process, fix the packages then restart the install"
131051.tsv,2010-10-02T21:52:00.000Z,ActionParsnip,GreG,"https://store.opendns.com/setup/operatingsystem/ubuntu"
130825.tsv,2009-11-29T21:37:00.000Z,ActionParsnip,michas,"it can be defined in xorg.conf"
129892.tsv,2012-01-24T00:06:00.000Z,ActionParsnip,dat0m,"wi"
129892.tsv,2012-01-24T00:06:00.000Z,ActionParsnip,dat0m,"windows has uses"
129892.tsv,2012-01-24T00:07:00.000Z,ActionParsnip,dat0m,"try playing games marked as garbage in winehq app list. Then try on windows"
129266.tsv,2011-06-11T04:19:00.000Z,ActionParsnip,antoiner_roquent,"ask away"
129266.tsv,2011-06-11T04:20:00.000Z,ActionParsnip,antoiner_roquent,"try:  ping -c 4 server    instead. You can press CTRL+C to end a bormal ping which will ping forever"
12333.tsv,2012-07-31T23:54:00.000Z,ActionParsnip,wooy,"tried the Unity2D session?"
130681.tsv,2009-02-09T16:02:00.000Z,ActionParsnip,maheshkumar19041,"you may want to install ntfs-tools"
130681.tsv,2009-02-09T16:10:00.000Z,ActionParsnip,maheshkumar19041,"you will only have to reinstall grub to the boot sector as windows will write over the existing one, the linux install will still stand as long as you do not touch its partitions"
4873.tsv,2012-10-12T12:17:00.000Z,ActionParsnip,mtrd`w,"just install  xfce4 and log off, then log off and log in to the new session"
131436.tsv,2010-04-26T01:25:00.000Z,ActionParsnip,brianherman_home,"there isnt one"
131436.tsv,2010-04-26T01:28:00.000Z,ActionParsnip,brianherman_home,"then run: sudo lshw -C network   note the driver line, make sure that driver is loaded and it will work the same"
130826.tsv,2011-05-29T11:10:00.000Z,ActionParsnip,delinquentme_,"sudo find / -iname 'cb_hadoop'"
130826.tsv,2011-05-29T11:13:00.000Z,ActionParsnip,delinquentme_,"yes"
131427.tsv,2010-05-06T06:50:00.000Z,ActionParsnip,manchot,"yakuake is sweeet, teres also tilda and guake for gnome etc"
131427.tsv,2010-05-06T06:51:00.000Z,ActionParsnip,manchot,"typo s/teres/theres"
109176.tsv,2008-09-05T16:58:00.000Z,ActionParsnip,nan,"*it"
130564.tsv,2010-09-11T05:42:00.000Z,ActionParsnip,Rickmasta,"is th user you are using a member of the admin  group?"
130564.tsv,2010-09-11T05:55:00.000Z,ActionParsnip,Rickmasta,"its most likely not ubuntu then as the community doesn't support root logins"
130564.tsv,2010-09-11T06:22:00.000Z,ActionParsnip,Rickmasta,"http://www.cyberciti.biz/faq/howto-linux-add-user-to-group/"
130996.tsv,2012-01-19T04:49:00.000Z,ActionParsnip,catno7,"yes it does"
130996.tsv,2012-01-19T04:49:00.000Z,ActionParsnip,catno7,"I assume you mean gnome based Ubuntu..."
56665.tsv,2012-06-27T21:06:00.000Z,ActionParsnip,trijntje_,"tried disabling dma with the boot option:   nodma"
131447.tsv,2012-01-04T01:27:00.000Z,ActionParsnip,bs,"imageshack"
131447.tsv,2012-05-22T21:06:00.000Z,ActionParsnip,bs,"sudo apt-get update; sudo apt-get upgrade    will install teh latest packages from the repos"
131384.tsv,2012-01-26T03:08:00.000Z,ActionParsnip,su,"for what video chip?"
129179.tsv,2012-11-05T05:40:00.000Z,ActionParsnip,BluPhenix316,"unity is a shell"
129179.tsv,2012-11-05T05:41:00.000Z,ActionParsnip,BluPhenix316,"gnome is the desktop for Ubuntu"
130104.tsv,2012-07-31T01:52:00.000Z,ActionParsnip,detig,"you can expand sda1 into it easily"
130104.tsv,2012-07-31T01:53:00.000Z,ActionParsnip,detig,"you can do it in liveCD so it's not mounted"
131342.tsv,2012-02-11T22:37:00.000Z,ActionParsnip,Android666,"if you install the default ubuntu, you will get gnome desktop with Unity shell."
131342.tsv,2012-02-11T22:40:00.000Z,ActionParsnip,Android666,"your device has a browser, why run ubuntu to web browse..."
56133.tsv,2009-11-24T04:25:00.000Z,ActionParsnip,jonsol,"'twice as long as half its length' is the answer to the string question"
131156.tsv,2010-08-18T00:53:00.000Z,ActionParsnip,specialbats,"gimp"
131156.tsv,2010-08-18T00:56:00.000Z,ActionParsnip,specialbats,"its a very very good alternative, people whos use is terribly ingrained with adobe tools wil say it sucks, when its actually vey able"
130188.tsv,2010-03-20T22:18:00.000Z,ActionParsnip,Arkava,"I'm websearching. Gimme a sec. Could be interesting"
130188.tsv,2010-03-20T22:20:00.000Z,ActionParsnip,Arkava,"http://ubuntuforums.org/showthread.php?t=516709"
130397.tsv,2011-05-12T04:50:00.000Z,ActionParsnip,hoho`,"your backups will do a better job"
131080.tsv,2011-08-26T15:25:00.000Z,ActionParsnip,user_758,"it uses XFCE and lighter apps, rather than Gnome"
131080.tsv,2011-08-26T15:27:00.000Z,ActionParsnip,user_758,"depends, sometimes yes, sometimes no. Smae with any DE"
129756.tsv,2012-02-12T20:27:00.000Z,ActionParsnip,salvia,"yes, very possible"
129732.tsv,2012-06-13T03:53:00.000Z,ActionParsnip,Yankees52,"should be ok, might want to use Lubuntu or Xubuntu"
129393.tsv,2011-06-24T21:16:00.000Z,ActionParsnip,makay,"its currently not movable"
129393.tsv,2011-06-24T21:19:00.000Z,ActionParsnip,makay,"i do"
129980.tsv,2011-11-03T05:45:00.000Z,ActionParsnip,Banch,"so you want to enforce disk quotas"
129980.tsv,2011-11-03T05:46:00.000Z,ActionParsnip,Banch,"is that what you want?"
38632.tsv,2010-05-15T00:17:00.000Z,ActionParsnip,nan,"Ubuntu7890: download livecd. Md5 test iso. Burn iso slowly. Boot to cd"
38632.tsv,2010-05-15T00:18:00.000Z,ActionParsnip,nan,"!shortcut | keenken"
130190.tsv,2012-04-12T02:52:00.000Z,ActionParsnip,ktosiek,"or 16 fluid ounces ;)"
131201.tsv,2012-01-08T03:28:00.000Z,ActionParsnip,iSuckAtLinux,"ask away, optimus is a pain in linux"
40601.tsv,2010-04-25T16:58:00.000Z,ActionParsnip,h3X^,"boot to recovery root console and run: dpkg-reconfigure xserver-xorg   then reboot"
129146.tsv,2012-11-03T15:14:00.000Z,ActionParsnip,crusie,"it runs on all desktop CPUs as a 64bit CPU can run 32bit OS."
129146.tsv,2012-11-03T15:15:00.000Z,ActionParsnip,crusie,"remember the target audience of Ubuntu :)"
129146.tsv,2012-11-03T15:18:00.000Z,ActionParsnip,crusie,"I'd just go for it, have a play"
32527.tsv,2011-03-04T03:04:00.000Z,ActionParsnip,u_me,"use torrents, it'll be a lot faster (assuming your provider doesnt strangle torrents)"
129567.tsv,2009-01-21T19:03:00.000Z,ActionParsnip,xiaojianjun,"you have gnash or swfplayer"
131264.tsv,2012-04-08T21:01:00.000Z,ActionParsnip,ANub,"tried renaming ~/.mozilla/firefox"
131264.tsv,2012-04-08T21:02:00.000Z,ActionParsnip,ANub,"why not just use the PPA?"
129976.tsv,2011-10-15T17:58:00.000Z,ActionParsnip,hulaka,"you can change fonts in the config, make it bigger and such"
129976.tsv,2011-10-16T13:43:00.000Z,ActionParsnip,hulaka,"change the font size...."
130550.tsv,2009-09-05T19:06:00.000Z,ActionParsnip,alie,"if you run: lsusb   one line will give you an 8 character hex code which you can websearch for"
130550.tsv,2009-09-05T19:08:00.000Z,ActionParsnip,alie,"websearch for that line and you will find guides"
131175.tsv,2012-11-13T23:53:00.000Z,ActionParsnip,SeNo,"Ubuntu, not ubunto"
131175.tsv,2012-11-13T23:53:00.000Z,ActionParsnip,SeNo,"did you MD5 test the ISO you downloaded?"
131055.tsv,2011-08-28T02:51:00.000Z,ActionParsnip,dhdfb,"I'd ask in #c"
131055.tsv,2011-08-28T02:52:00.000Z,ActionParsnip,dhdfb,"you could, but it's not great"
128907.tsv,2012-10-24T03:02:00.000Z,ActionParsnip,dem0n,"you will need sudo for that"
131302.tsv,2011-08-13T22:02:00.000Z,ActionParsnip,Internetinator,"wtg :-)"
131302.tsv,2011-08-15T09:55:00.000Z,ActionParsnip,Internetinator,"just run:  nautilus /     and it will show the root of the file system"
130256.tsv,2011-01-20T09:24:00.000Z,ActionParsnip,txdv,"its making life hard, could use a free dns service"
130256.tsv,2011-01-20T09:29:00.000Z,ActionParsnip,txdv,"all web connections have an external IP....."
129549.tsv,2011-10-12T17:24:00.000Z,ActionParsnip,Isumi,"you can blacklist drivers, i believe there is a boot option"
129549.tsv,2011-10-12T17:44:00.000Z,ActionParsnip,Isumi,"use www.google.com/ig    and it won't load"
128968.tsv,2011-04-26T10:12:00.000Z,ActionParsnip,UbuntuN00b,"Hard powering down can damage your hardware. I suggest you boot to liveCD and do a manual fsck with better options. You may also benefit from adding the boot option: nomodeset"
