dialogueID,date,from,to,text
225931.tsv,2009-02-03T07:23:00.000Z,jrib,marine,"1) your question doesn't really make sense  and 2) please don't repeat so quickly"
225878.tsv,2012-09-19T00:52:00.000Z,jrib,computa_mike,"apt-config -dump"
225878.tsv,2012-10-21T04:15:00.000Z,jrib,computa_mike,"#ubuntu-motu or #ubuntu-packaging"
225789.tsv,2009-12-14T20:47:00.000Z,jrib,tftech,"/quit"
224722.tsv,2007-09-13T05:45:00.000Z,jrib,Midtronic,"vim-tiny is installed by default.  You want to install vim-full"
225189.tsv,2012-08-09T17:21:00.000Z,jrib,g30rgi0,"checksum the cd.  If no errors, use alternate installer"
224363.tsv,2007-05-28T15:38:00.000Z,jrib,loran,"please do not do that"
32563.tsv,2010-08-29T23:50:00.000Z,jrib,madf0x,"that is everything it says?"
32563.tsv,2010-08-29T23:51:00.000Z,jrib,madf0x,"don't you have esp? :P"
225825.tsv,2011-03-11T20:08:00.000Z,jrib,suee,"gimp"
225825.tsv,2011-03-11T20:08:00.000Z,jrib,suee,"in what way?"
135229.tsv,2007-12-19T20:14:00.000Z,jrib,Briix,"have you been to gnome-look.org?"
225800.tsv,2008-10-28T18:52:00.000Z,jrib,sleven,"unzip and tar xf"
225800.tsv,2008-11-05T18:04:00.000Z,jrib,sleven,"remove gnash and install flashplugin-nonfree"
225838.tsv,2006-09-20T09:12:00.000Z,jrib,PuGz,"https://wiki.ubuntu.com/MOTU/Packages/Candidates"
225122.tsv,2010-05-29T20:26:00.000Z,jrib,Miski,"tried adding it to fstab with the 'noauto' option?"
224453.tsv,2007-07-30T14:41:00.000Z,jrib,park390,"please be respectful of others"
224851.tsv,2009-07-26T22:48:00.000Z,jrib,ciberdavisxp,"/join #ubuntu-es"
225243.tsv,2009-09-11T07:12:00.000Z,jrib,MeXTuX,"sure, but no rules..."
224853.tsv,2007-09-22T10:34:00.000Z,jrib,_doctormo,"best to just repeat your question ever 15 minutes or so for the newcomers"
224804.tsv,2010-01-06T20:16:00.000Z,jrib,karncool,"yes"
224804.tsv,2010-01-06T20:17:00.000Z,jrib,karncool,"https://help.ubuntu.com/community/NumLock"
194475.tsv,2006-12-02T10:08:00.000Z,jrib,dobsonj,"no need to compile.  zsnes is in the repos"
224479.tsv,2006-06-30T16:33:00.000Z,jrib,nan,"!w32codecs > mormoloc"
224479.tsv,2006-06-30T16:34:00.000Z,jrib,mada,"yep"
225500.tsv,2007-09-30T15:14:00.000Z,jrib,xalspaero,"ifconfig  or  wget -q -O - www.whatismyip.org  depending on what you mean"
224723.tsv,2012-11-15T01:56:00.000Z,jrib,smoochict,"yes"
224723.tsv,2012-11-15T01:56:00.000Z,jrib,smoochict,"well you can go see the size of the 12.10 isos"
225438.tsv,2009-06-12T15:10:00.000Z,jrib,paulo----,"yep"
225438.tsv,2009-06-12T15:14:00.000Z,jrib,paulo----,"the latest stable release of ubuntu"
225438.tsv,2009-06-12T15:14:00.000Z,jrib,paulo----,"yes"
225895.tsv,2012-11-03T15:27:00.000Z,jrib,Jake--,"you did restart mysql, right?"
224544.tsv,2009-03-10T04:34:00.000Z,jrib,mikeshollen,"what application?"
224544.tsv,2009-03-10T04:37:00.000Z,jrib,mikeshollen,"are you running a mail server with windows clients or something?"
224560.tsv,2007-10-05T06:22:00.000Z,jrib,neopsych2,"nautilus  for example"
44954.tsv,2011-02-12T03:24:00.000Z,jrib,nan,"!ati | galerien"
44954.tsv,2011-02-12T03:26:00.000Z,jrib,galerien,"no problem"
224821.tsv,2010-11-20T07:55:00.000Z,jrib,veovis1,"you should use your user's crontab with @reboot.  Anyway, how did you do it in arch?"
224061.tsv,2007-01-27T12:31:00.000Z,jrib,ecastro,"I have one"
226272.tsv,2007-03-25T11:03:00.000Z,jrib,crayzee,"packages.ubuntu.com or use apt-file"
225448.tsv,2011-07-26T02:25:00.000Z,jrib,j3roth,"yes, sounds brilliant"
225149.tsv,2006-07-05T09:27:00.000Z,jrib,GutzaNicolae,"in general you want to use an APT frontend to install things, but I'll have ubotu send you compiling info"
226251.tsv,2006-12-02T07:09:00.000Z,jrib,firebird,"yes, install the vlc package"
225744.tsv,2008-09-14T16:35:00.000Z,jrib,JuzzyD,"of course"
224765.tsv,2007-03-26T05:23:00.000Z,jrib,nullcode,"ubuntu's multiverse has mplayer"
225718.tsv,2007-06-29T15:00:00.000Z,jrib,criminy,"mine gets mounted in /media"
225840.tsv,2007-01-09T09:00:00.000Z,jrib,mrbayHU,"what packages?"
174845.tsv,2007-03-30T11:23:00.000Z,jrib,aragon,"#ubuntu+1 for feisty help"
225356.tsv,2008-04-01T19:59:00.000Z,jrib,Azur4,"pastebin the contents of your /etc/apt/sources.list and the output of the command 'apt-cache policy flashplugin-nonfree'"
225074.tsv,2008-01-07T07:21:00.000Z,jrib,newguys1,"no"
225074.tsv,2008-01-07T07:22:00.000Z,jrib,newguys1,"only files that apache needs write permissions to should be owned by www-data"
226403.tsv,2007-05-14T05:59:00.000Z,jrib,schighschagh_,"does not exist.  Either use blackdown java plugin or setup a 32bit chroot"
4920.tsv,2012-05-02T22:34:00.000Z,jrib,unkn-error,"I don't know specifically, but if you scour http://help.ubuntu.com/community you may find something while you wait"
21428.tsv,2011-02-22T23:27:00.000Z,jrib,nroy1,"check bugs.ubuntu.com to see if it's a known bug"
224581.tsv,2008-09-20T18:43:00.000Z,jrib,isaac_,"but you shouldn't need to compile anything.  Why do you want to?"
224581.tsv,2010-05-10T02:51:00.000Z,jrib,isaac_,"pygtk is certainly in synaptic"
225773.tsv,2008-12-12T05:37:00.000Z,jrib,almark,"/msg ubottu foobar"
225429.tsv,2010-01-30T20:24:00.000Z,jrib,Yo,"best to just ask the channel your actual question (on a single line)"
224716.tsv,2006-06-28T12:02:00.000Z,jrib,twitch,"install w32codecs"
225808.tsv,2007-02-24T06:19:00.000Z,jrib,morgan,"have you tried #automatix?"
96691.tsv,2008-11-11T06:27:00.000Z,jrib,emilien_,"I have no idea how you are trying to access your windows partition from ubuntu from your question, but my guess is whatever it is is asking you for your ubuntu user's password"
224265.tsv,2007-06-18T15:07:00.000Z,jrib,SteveBallmer,"lets move the language debate to #ubuntu-offtopic, I think mortuis got his answer already"
224265.tsv,2007-06-18T15:12:00.000Z,jrib,SteveBallmer,"I'm going to ban you if you continue"
113890.tsv,2012-11-27T01:19:00.000Z,jrib,pgib,"sure, but at that point you can explicitly install them when you're asked to remove them"
113890.tsv,2012-11-27T01:21:00.000Z,jrib,pgib,"maybe thinking of 'equivs'"
224060.tsv,2010-10-01T03:04:00.000Z,jrib,Rotham,"different kernel, no X"
224060.tsv,2010-10-01T03:04:00.000Z,jrib,Rotham,"gui"
225399.tsv,2008-09-02T17:06:00.000Z,jrib,swilky,"ask in an SQL channel"
224167.tsv,2007-09-04T05:21:00.000Z,jrib,dudeicles,"what filesystem is on it?"
226367.tsv,2009-01-23T02:11:00.000Z,jrib,dreamy,"best to just ask the channel your question.  If someone knows the answer, they will try to help you"
224521.tsv,2007-03-19T05:01:00.000Z,jrib,ncaller,"manpages-dev"
224521.tsv,2007-05-05T06:21:00.000Z,jrib,ncaller,"you can use apt-file or packages.ubuntu.com to see what files are contained in a package"
225658.tsv,2006-12-09T17:02:00.000Z,jrib,DavidRiep,"use unrar-nonfree, unrar-free won't open much"
81166.tsv,2010-07-27T00:54:00.000Z,jrib,Milligan,"that's not really an ubuntu question"
225175.tsv,2010-07-28T04:43:00.000Z,jrib,daniel_san,"please don't refer to previous lines unless you are speaking to someone in particular that you know read it.  I have no clue what you are talking about, so can't help you"
225175.tsv,2010-07-28T04:45:00.000Z,jrib,daniel_san,"it's proper etiquette to repeat the question after waiting a reasonable amount of time, yes.  And the reason I couldn't read it is because I wasn't in the channel"
226180.tsv,2009-11-12T01:46:00.000Z,jrib,steve2,"no, only if something goes wrong"
224267.tsv,2007-02-26T16:53:00.000Z,jrib,arkanjul,"#ubuntu-effects"
225608.tsv,2008-05-27T06:10:00.000Z,jrib,yojesus,"you can use pidgin (check your Internet menu)"
224106.tsv,2011-10-28T18:58:00.000Z,jrib,texas,"what does 'fresh upgrade' mean?"
224106.tsv,2011-10-28T18:59:00.000Z,jrib,texas,"did you have a separate /home partition?"
109936.tsv,2009-10-09T05:43:00.000Z,jrib,CatCheeto,"it hasn't been every other release in the past"
109936.tsv,2009-10-09T05:45:00.000Z,jrib,CatCheeto,"nah, 6.06 and 8.04 have been LTS.  And 10.04 is the next one"
224929.tsv,2010-02-13T18:52:00.000Z,jrib,avitaozim,"stop doing that.  If you have a support question, just ask it in the channel"
204396.tsv,2007-09-23T15:50:00.000Z,jrib,ptman,"18 months after release"
224038.tsv,2007-11-27T19:22:00.000Z,jrib,uKKeMan,"iptables -F"
225419.tsv,2006-11-02T07:49:00.000Z,jrib,Railer,"apt-cache policy package_name"
225419.tsv,2007-05-08T12:43:00.000Z,jrib,Railer,"there's a 'Picture Folder' screensaver in system > preferences > screen saver"
226194.tsv,2007-05-18T06:12:00.000Z,jrib,RememberPOL,"gksudo software-properties-gtk"
224155.tsv,2009-04-21T17:31:00.000Z,jrib,icewaterman,"#debian"
47516.tsv,2010-11-25T02:16:00.000Z,jrib,malgorath,"#httpd is a better place for that question"
37658.tsv,2010-05-27T06:41:00.000Z,jrib,DeoFavente,"art.gnome.org has a tutorial on theming"
224245.tsv,2008-03-11T16:23:00.000Z,jrib,vinnir,"what exactly do you mean by a 'system administrator based ubuntu distro'"
224245.tsv,2008-03-11T16:23:00.000Z,jrib,vinnir,"ubuntu"
225130.tsv,2008-01-21T21:26:00.000Z,jrib,r3r333rrrR,"watch your language here"
224823.tsv,2010-03-30T01:41:00.000Z,jrib,mmm,"be more specific (in lowercase)"
224463.tsv,2008-03-06T18:38:00.000Z,jrib,swoopdk,"only if you begin the filename with a ."
226294.tsv,2009-03-08T18:04:00.000Z,jrib,pROCKrammer[eats,"click on the link he gave you"
181395.tsv,2007-04-18T15:48:00.000Z,jrib,tuxcrafter,"research ACL's"
181395.tsv,2007-04-18T15:51:00.000Z,jrib,tuxcrafter,"not that I know of"
225714.tsv,2007-03-16T10:05:00.000Z,jrib,ethernomad,"#ubuntu-offtopic"
226249.tsv,2009-05-09T02:12:00.000Z,jrib,ESprit,"help.ubuntu.com server guide"
225461.tsv,2011-04-13T16:57:00.000Z,jrib,Hedgehog456,"unzip file.zip"
225461.tsv,2011-04-13T17:05:00.000Z,jrib,Hedgehog456,"du -sh"
224522.tsv,2006-08-31T05:11:00.000Z,jrib,Moodles`,"reboot and choose recovery mode from the grub menu, then use 'passwd user_name_here'"
224975.tsv,2007-02-07T07:13:00.000Z,jrib,bobbyyu,"you realize that in ubuntu runlevel 2 is default and 3 is the same exact thing?"
224975.tsv,2007-02-07T07:16:00.000Z,jrib,bobbyyu,"yes"
6648.tsv,2012-09-29T02:55:00.000Z,jrib,ch33z,"please be nice"
6648.tsv,2012-09-29T02:55:00.000Z,jrib,ch33z,"then you should ask him to stop cursing, not to 'shut up' :)"
226380.tsv,2009-06-11T21:47:00.000Z,jrib,bryng,"please inform people about sudo before suggesting that"
101102.tsv,2009-01-06T18:11:00.000Z,jrib,Ean,"why are you compiling wine?  Use the repositories"
226306.tsv,2007-10-22T06:43:00.000Z,jrib,nixternal,"yep, I'll leave +r for a bit"
225636.tsv,2008-03-16T01:07:00.000Z,jrib,thiagomz,"rm -- --xxxx"
225620.tsv,2007-04-21T16:46:00.000Z,jrib,Valstorm2379,"what are you trying to do?"
225620.tsv,2007-04-21T16:47:00.000Z,jrib,Valstorm2379,"I see, no idea what 'extacting a bin' means"
211494.tsv,2006-09-12T11:24:00.000Z,jrib,nan,"!b-e"
211494.tsv,2006-09-12T11:25:00.000Z,jrib,j^2,"install build-essential"
225708.tsv,2007-07-26T12:59:00.000Z,jrib,sagar,"that links to the git tree where ubuntu keeps its kernel, I think that's what you want?"
172499.tsv,2007-04-16T05:54:00.000Z,jrib,sakabatou,"have you installed build-essential?  what are you compiling?"
224917.tsv,2008-10-31T14:05:00.000Z,jrib,chovy_,"I wouldn't say very difficult necessarily.  Depends on your background.  If you don't mind reading, it's not hard"
226151.tsv,2006-07-28T06:05:00.000Z,jrib,wonkydonk,"there is probably more than one"
226151.tsv,2006-07-28T06:06:00.000Z,jrib,wonkydonk,"what problem?"
99708.tsv,2008-10-30T16:13:00.000Z,jrib,outbackwifi,"can you leave that to the bot in #ubuntu-release-party?"
226244.tsv,2008-08-30T18:20:00.000Z,jrib,Arkenklo,"this particular channel is"
224773.tsv,2007-06-02T05:59:00.000Z,jrib,Filthpig,"https://wiki.ubuntu.com/ScreenCasts"
224381.tsv,2007-01-05T06:59:00.000Z,jrib,Balsamic_Chicken,"depends on your client"
224965.tsv,2006-07-24T16:14:00.000Z,jrib,tomas_,"I know you can use devilspie to make a window stay under all windows"
223912.tsv,2008-12-20T02:42:00.000Z,jrib,bartmon,"your mouse uses evdev by default now.  Just use xbindkeys or imwheel like before"
224909.tsv,2008-02-10T04:41:00.000Z,jrib,jono,"possibly http://www.ubuntustats.com/ though that's down now"
224909.tsv,2008-02-10T04:41:00.000Z,jrib,jono,"via http://digg.com/linux_unix/Ubuntu_Live_Stats_keep_track_of_what_the_Ubuntu_Community_is_up_to"
225187.tsv,2010-09-14T15:03:00.000Z,jrib,kodez,"what are you compiling?  Your own code?"
225187.tsv,2011-03-30T16:36:00.000Z,jrib,kodez,"can you mount it manually on the command line?"
226399.tsv,2010-04-03T22:02:00.000Z,jrib,blendmaster1024,"erm, that was for you"
226399.tsv,2010-04-03T22:03:00.000Z,jrib,blendmaster1024,"do you want to install a program that is already in the repositories, or do you want to add a program to the repositories that currently isn't in it?"
226101.tsv,2008-11-12T07:12:00.000Z,jrib,mylisto,"ffmpeg"
226101.tsv,2009-03-26T16:28:00.000Z,jrib,mylisto,"kino, pitivi, avidemux"
226101.tsv,2011-10-06T05:26:00.000Z,jrib,mylisto,"probably ffmpeg"
226281.tsv,2007-09-09T08:02:00.000Z,jrib,routerguy,"your user has that with sudo"
226062.tsv,2009-06-04T22:02:00.000Z,jrib,Desen,"you'd be circumventing the package manager.  That isn't recommended at it will be a pain anyway.  Better to just upgrade ubuntu"
226062.tsv,2009-06-04T22:03:00.000Z,jrib,Desen,"well what do they lack and what are you looking for?"
226062.tsv,2009-06-04T22:07:00.000Z,jrib,Desen,"tried a tiling window manager?  otherwise try one of the boxes, like fluxbox or openbox"
224607.tsv,2008-09-21T06:38:00.000Z,jrib,JaseX,"check the last entry in the /topic"
111216.tsv,2008-05-21T22:07:00.000Z,jrib,calipso,"/etc/acpi/screenblank.sh  works for me"
486.tsv,2012-11-14T04:17:00.000Z,jrib,jCuber,"I don't know, but why?"
226095.tsv,2012-03-19T23:22:00.000Z,jrib,BigR,"monitoring of what?"
225734.tsv,2007-09-05T06:19:00.000Z,jrib,lijian,"/join #ubuntu-cn"
167679.tsv,2007-06-03T16:21:00.000Z,jrib,sq89,"like xev or something else?"
124552.tsv,2008-02-17T18:31:00.000Z,jrib,nan,"!ch | rosebuntu"
124552.tsv,2008-02-17T18:31:00.000Z,jrib,rosebuntu,"nope"
27360.tsv,2012-03-28T22:26:00.000Z,jrib,zelo,"xnest"
225982.tsv,2010-09-03T22:51:00.000Z,jrib,sticky,"don't give them ideas -_-"
224288.tsv,2008-03-21T01:20:00.000Z,jrib,greasy_leftwing,"please don't discuss it here anymore"
225291.tsv,2010-03-14T02:34:00.000Z,jrib,japherwocky,"search your keyboard preferences"
225291.tsv,2010-03-14T02:35:00.000Z,jrib,japherwocky,"it's probably something called 'dead keys'?"
224604.tsv,2006-09-25T06:31:00.000Z,jrib,Rehinold,"istanbul , if it works for you"
225222.tsv,2010-02-16T08:13:00.000Z,jrib,rolsworth,"it does"
225222.tsv,2010-02-20T03:39:00.000Z,jrib,rolsworth,"you'd have to ask adobe"
205258.tsv,2006-10-15T12:18:00.000Z,jrib,jonah1980_2_,"#ubuntu+1 is for help with edgy"
161011.tsv,2007-06-25T05:18:00.000Z,jrib,Gerrit,"this channel is only for support, you can speak about this topic in #ubuntu-offtopic"
161011.tsv,2007-06-25T05:19:00.000Z,jrib,Gerrit,"do it #ubuntu-offtopic please"
225648.tsv,2012-05-27T23:41:00.000Z,jrib,Lejda,"why do you want to?"
224808.tsv,2008-03-09T21:14:00.000Z,jrib,needlohelp,"what are you trying to install?"
225266.tsv,2009-12-02T17:17:00.000Z,jrib,Grepsd|BNC,"check http://bugs.ubuntu.com"
224328.tsv,2009-07-31T21:29:00.000Z,jrib,zorael_,"use the nice command"
71184.tsv,2010-04-30T19:55:00.000Z,jrib,Lademord,"#ubuntu+1 no longer exists as lucid has been released"
220764.tsv,2006-07-18T11:30:00.000Z,jrib,kindor,"try pessulus maybe"
224141.tsv,2008-12-20T02:48:00.000Z,jrib,tuxracer,"##c"
224141.tsv,2008-12-20T02:48:00.000Z,jrib,tuxracer,"(and ask a better question)"
201390.tsv,2006-11-05T10:49:00.000Z,jrib,nan,"!java > indigo42"
201390.tsv,2006-11-05T10:49:00.000Z,jrib,nan,"!flash > indigo42"
173901.tsv,2007-05-07T12:05:00.000Z,jrib,mrmonday,"cat 1 2 > 3"
224493.tsv,2010-02-25T02:54:00.000Z,jrib,qatar2008,"stop.  This channel is for ubuntu support ONLY"
180086.tsv,2009-05-21T16:26:00.000Z,jrib,lesshaste_,"sysv-rc-conf (see « man update-rc.d »)"
224609.tsv,2007-01-05T17:53:00.000Z,jrib,aristoteles,"ask a question :)"
225912.tsv,2011-09-21T04:13:00.000Z,jrib,cheako,"there used to be some key combination too (like windows + mouse 1 or something like that)"
225052.tsv,2010-11-07T04:36:00.000Z,jrib,avo,"maybe trickle, I never used it though"
224784.tsv,2007-04-22T10:57:00.000Z,jrib,andi5,"~/.local/share/ and ~/.config/menus  I believe.  It's written in python if you want ot be more thorough"
225431.tsv,2010-01-10T02:22:00.000Z,jrib,joshua__,"inferior how?"
225586.tsv,2011-01-20T04:09:00.000Z,jrib,hermes,"if you want to"
224737.tsv,2007-05-06T16:59:00.000Z,jrib,Magos,"try dillo"
224026.tsv,2006-12-11T12:59:00.000Z,jrib,Angryelf_,"http://www.microsoft.com/resources/documentation/windows/xp/all/proddocs/en-us/bootcons_fixmbr.mspx?mfr=true"
225985.tsv,2010-09-23T23:16:00.000Z,jrib,pikers,"how is this related to ubuntu?"
225985.tsv,2010-09-23T23:17:00.000Z,jrib,pikers,"#ubuntu-es for spanish help"
225190.tsv,2009-03-30T19:49:00.000Z,jrib,JMFTheVCI,"why out of curiousity?"
225190.tsv,2009-03-30T19:50:00.000Z,jrib,JMFTheVCI,"check /var/cache/apt/archives/ on the other computer"
111984.tsv,2008-05-14T06:04:00.000Z,jrib,yksittainen,"right click on the panel -> add to panel"
225036.tsv,2011-08-10T15:47:00.000Z,jrib,Dori922,"you should pastebin what you type and full error output (just copy and paste)"
225241.tsv,2007-10-19T02:58:00.000Z,jrib,juiccc,"apt-cdrom add   instead"
225414.tsv,2010-09-21T19:38:00.000Z,jrib,leeb9972,"help with 10.10 in #ubuntu+1 as it's not released yet"
99273.tsv,2008-09-06T14:24:00.000Z,jrib,ali[n],"best to just ask the channel your question"
224863.tsv,2011-09-04T13:38:00.000Z,jrib,lokken9,"there is no such thing as 10.10 LTS.  10.10 is not LTS"
202381.tsv,2007-02-07T16:35:00.000Z,jrib,webmaren,"any interesting output when you try to open it from a terminal?"
83311.tsv,2009-01-25T08:52:00.000Z,jrib,johnnnny,"allows you to apply diffs"
45939.tsv,2010-09-07T05:30:00.000Z,jrib,cyberjunk502,"nothing special must be done"
224569.tsv,2009-06-20T03:45:00.000Z,jrib,sandy_,"running windows in a virtualized environment is not enough?"
224618.tsv,2009-11-29T22:50:00.000Z,jrib,Thunder_Drop,"try #winehq"
225272.tsv,2007-06-18T15:44:00.000Z,jrib,smoopuppy2,"best to add that kind of info at wiki.ubuntu.com"
226330.tsv,2007-10-19T17:40:00.000Z,jrib,INTit,"they should only be enabled if your hardware supports it I believe"
224772.tsv,2007-11-07T06:22:00.000Z,jrib,LordKow,"wfm"
226060.tsv,2012-04-28T00:03:00.000Z,jrib,a_b0y,"please stick to support"
226060.tsv,2012-05-06T17:31:00.000Z,jrib,a_b0y,"do you have an actual ubuntu support question?  If so, please ask it"
15580.tsv,2011-06-22T18:52:00.000Z,jrib,th30n3,"ok, keep in mind this channel is for *support*"
174059.tsv,2010-02-23T00:04:00.000Z,jrib,clamiam,"xnest?"
226450.tsv,2008-01-10T20:22:00.000Z,jrib,Belisarivs,"only when it is released"
226450.tsv,2008-01-10T20:24:00.000Z,jrib,Belisarivs,"until hardy is released in april, it is only suitable for developers and testers"
225887.tsv,2011-03-24T20:07:00.000Z,jrib,awanti,"what is spacewalk?"
225887.tsv,2011-03-24T20:08:00.000Z,jrib,awanti,"never heard of it, maybe ask the spacewalk folks?"
225160.tsv,2012-04-21T04:03:00.000Z,jrib,pyDude,"you know it's offtopic.  Don't ask here."
225160.tsv,2012-04-21T04:05:00.000Z,jrib,pyDude,"I don't know where you can ask but it's not here.  Please do not discuss it further in this channel"
224492.tsv,2008-11-12T08:34:00.000Z,jrib,FinkoCamo,"how did you mount it?"
224492.tsv,2008-11-12T08:35:00.000Z,jrib,FinkoCamo,"right.  You need to pass a proper umask option"
225198.tsv,2007-11-05T04:20:00.000Z,jrib,Jguiller68,"#ubuntu-es"
